n° 	mediumBlock 	mediumBest
307 	0.784638 	0.890165
308 	0.788495 	0.890165
309 	0.789408 	0.890165
310 	0.783531 	0.890165
311 	0.786178 	0.890165
312 	0.787917 	0.890165
313 	0.789731 	0.890165
314 	0.780964 	0.890165
315 	0.783388 	0.890165
316 	0.787205 	0.890165
317 	0.783763 	0.890165
318 	0.788387 	0.890165
319 	0.786528 	0.890165
320 	0.787133 	0.890165
321 	0.790928 	0.890165
322 	0.780562 	0.890165
323 	0.779935 	0.890165
324 	0.787779 	0.890165
325 	0.790566 	0.890165
326 	0.795419 	0.890165
327 	0.794802 	0.890165
328 	0.785530 	0.890165
329 	0.785653 	0.890165
330 	0.782362 	0.890165
331 	0.785656 	0.890165
332 	0.791923 	0.890165
333 	0.788639 	0.890165
334 	0.785274 	0.890165
335 	0.793260 	0.890165
336 	0.796687 	0.890165
337 	0.798082 	0.890165
338 	0.792435 	0.890165
339 	0.795520 	0.890165
340 	0.783752 	0.890165
341 	0.785987 	0.890165
342 	0.787311 	0.890165
343 	0.796568 	0.890165
344 	0.791823 	0.890165
345 	0.790267 	0.890165
346 	0.781008 	0.890165
347 	0.789593 	0.890165
348 	0.775973 	0.890165
349 	0.791926 	0.890165
350 	0.787050 	0.890165
351 	0.796910 	0.890165
352 	0.783152 	0.890165
353 	0.785386 	0.890165
354 	0.790825 	0.890165
355 	0.778321 	0.890165
356 	0.790636 	0.890165
357 	0.787860 	0.890165
358 	0.793150 	0.890165
359 	0.789811 	0.890165
360 	0.790086 	0.890165
361 	0.790554 	0.890165
362 	0.784505 	0.890165
363 	0.794358 	0.890165
364 	0.788786 	0.890165
365 	0.779818 	0.890165
366 	0.799368 	0.890165
367 	0.786282 	0.890165
368 	0.789659 	0.890165
369 	0.793335 	0.890165
370 	0.782938 	0.890165
371 	0.781818 	0.890165
372 	0.791431 	0.890165
373 	0.781273 	0.890165
374 	0.783220 	0.890165
375 	0.792283 	0.890165
376 	0.798725 	0.890165
377 	0.789364 	0.890165
378 	0.791824 	0.890165
379 	0.780948 	0.890165
380 	0.784825 	0.890165
381 	0.796632 	0.890165
382 	0.787233 	0.890165
383 	0.795496 	0.890165
384 	0.788094 	0.890165
385 	0.793290 	0.890165
386 	0.792024 	0.890165
387 	0.787778 	0.890165
388 	0.789361 	0.890165
389 	0.790391 	0.890165
390 	0.782469 	0.890165
391 	0.790230 	0.890165
392 	0.791457 	0.890165
393 	0.790058 	0.890165
394 	0.791672 	0.890165
395 	0.791611 	0.890165
396 	0.787456 	0.890165
397 	0.790613 	0.890165
398 	0.788359 	0.890165
399 	0.793042 	0.890165
400 	0.795178 	0.890165
401 	0.795802 	0.890165
402 	0.785913 	0.890165
403 	0.787100 	0.890165
404 	0.784522 	0.890165
405 	0.790478 	0.890165
406 	0.791532 	0.890165
407 	0.782681 	0.890165
408 	0.791386 	0.890165
409 	0.804727 	0.890165
410 	0.793368 	0.890165
411 	0.786288 	0.890165
412 	0.779953 	0.890165
413 	0.796184 	0.890165
414 	0.790573 	0.890165
415 	0.792808 	0.890165
416 	0.794891 	0.890165
417 	0.787657 	0.890165
418 	0.794124 	0.890165
419 	0.793918 	0.890165
420 	0.787972 	0.890165
421 	0.789845 	0.890165
422 	0.787420 	0.890165
423 	0.795341 	0.890165
424 	0.802120 	0.890165
425 	0.788505 	0.890165
426 	0.792409 	0.890165
427 	0.791049 	0.890165
428 	0.799298 	0.890165
429 	0.791812 	0.890165
430 	0.785846 	0.890165
431 	0.784321 	0.890165
432 	0.786770 	0.890165
433 	0.789498 	0.890165
434 	0.797842 	0.890165
435 	0.780482 	0.890165
436 	0.786569 	0.890165
437 	0.793531 	0.890165
438 	0.783833 	0.890165
439 	0.788753 	0.890165
440 	0.790594 	0.890165
441 	0.796556 	0.890165
442 	0.791172 	0.890165
443 	0.786587 	0.890165
444 	0.784814 	0.890165
445 	0.789600 	0.890165
446 	0.792736 	0.890165
447 	0.792119 	0.890165
448 	0.791320 	0.890165
449 	0.795488 	0.890165
450 	0.791632 	0.890165
451 	0.787679 	0.890165
452 	0.784098 	0.890165
453 	0.782842 	0.890165
454 	0.785337 	0.890165
455 	0.793220 	0.890165
456 	0.798830 	0.890165
457 	0.785754 	0.890165
458 	0.792472 	0.890165
459 	0.789199 	0.890165
460 	0.792781 	0.890165
461 	0.788482 	0.890165
462 	0.792781 	0.890165
463 	0.787897 	0.890165
464 	0.785543 	0.890165
465 	0.783875 	0.890165
466 	0.783562 	0.890165
467 	0.782213 	0.890165
468 	0.794540 	0.890165
469 	0.792366 	0.890165
470 	0.794380 	0.890165
471 	0.787450 	0.890165
472 	0.784765 	0.890165
473 	0.785567 	0.890165
474 	0.796005 	0.890165
475 	0.794963 	0.890165
476 	0.793353 	0.890165
477 	0.789221 	0.890165
478 	0.787864 	0.890165
479 	0.786358 	0.890165
480 	0.779132 	0.890165
481 	0.780238 	0.890165
482 	0.784965 	0.890165
483 	0.789123 	0.890165
484 	0.794962 	0.890165
485 	0.785676 	0.890165
486 	0.781627 	0.890165
487 	0.785269 	0.890165
488 	0.786061 	0.890165
489 	0.791443 	0.890165
490 	0.795671 	0.890165
491 	0.793746 	0.890165
492 	0.787937 	0.890165
493 	0.800175 	0.890165
494 	0.788643 	0.890165
495 	0.796196 	0.890165
496 	0.784053 	0.890165
497 	0.799491 	0.890165
498 	0.790368 	0.890165
499 	0.790551 	0.890165
500 	0.790375 	0.890165
501 	0.797042 	0.890165
502 	0.781398 	0.890165
503 	0.782643 	0.890165
504 	0.795539 	0.890165
505 	0.781864 	0.890165
506 	0.795292 	0.890165
507 	0.782313 	0.890165
508 	0.787570 	0.890165
509 	0.784740 	0.890165
510 	0.789072 	0.890165
511 	0.793191 	0.890165
512 	0.793157 	0.890165
513 	0.790055 	0.890165
514 	0.793053 	0.890165
515 	0.790973 	0.890165
516 	0.783491 	0.890165
517 	0.782897 	0.890165
518 	0.787603 	0.890165
519 	0.801136 	0.890165
520 	0.788634 	0.890165
521 	0.792305 	0.890165
522 	0.789596 	0.890165
523 	0.792716 	0.890165
524 	0.784653 	0.890165
525 	0.785123 	0.890165
526 	0.790416 	0.890165
527 	0.801411 	0.890165
528 	0.791556 	0.890165
529 	0.789007 	0.890165
530 	0.785784 	0.890165
531 	0.790696 	0.890165
532 	0.793152 	0.890165
533 	0.797922 	0.890165
534 	0.787688 	0.890165
535 	0.789545 	0.890165
536 	0.792085 	0.890165
537 	0.790307 	0.890165
538 	0.789294 	0.890165
539 	0.790190 	0.890165
540 	0.791269 	0.890165
541 	0.789747 	0.890165
542 	0.785394 	0.890165
543 	0.786333 	0.890165
544 	0.790585 	0.890165
545 	0.787620 	0.890165
546 	0.791252 	0.890165
547 	0.787578 	0.890165
548 	0.785825 	0.890165
549 	0.798446 	0.890165
550 	0.791263 	0.890165
551 	0.785755 	0.890165
552 	0.779798 	0.890165
553 	0.782002 	0.890165
554 	0.789385 	0.890165
555 	0.791348 	0.890165
556 	0.790772 	0.890165
557 	0.788407 	0.890165
558 	0.791086 	0.890165
559 	0.793244 	0.890165
560 	0.790943 	0.890165
561 	0.787247 	0.890165
562 	0.794705 	0.890165
563 	0.785532 	0.890165
564 	0.789089 	0.890165
565 	0.792083 	0.890165
566 	0.783556 	0.890165
567 	0.788122 	0.890165
568 	0.792391 	0.890165
569 	0.787885 	0.890165
570 	0.791731 	0.890165
571 	0.785456 	0.890165
572 	0.793704 	0.890165
573 	0.790580 	0.890165
574 	0.789941 	0.890165
575 	0.785311 	0.890165
576 	0.788147 	0.890165
577 	0.786649 	0.890165
578 	0.791882 	0.890165
579 	0.790760 	0.890165
580 	0.795267 	0.890165
581 	0.789828 	0.890165
582 	0.797035 	0.890165
583 	0.787069 	0.890165
584 	0.783603 	0.890165
585 	0.785806 	0.890165
586 	0.795753 	0.890165
587 	0.781145 	0.890165
588 	0.783762 	0.890165
589 	0.786847 	0.890165
590 	0.790866 	0.890165
591 	0.784269 	0.890165
592 	0.785318 	0.890165
593 	0.792539 	0.890165
594 	0.787539 	0.890165
595 	0.785745 	0.890165
596 	0.786496 	0.890165
597 	0.788234 	0.890165
598 	0.790103 	0.890165
599 	0.797600 	0.890165
600 	0.782876 	0.890165
601 	0.787767 	0.890165
602 	0.784222 	0.890165
603 	0.786920 	0.890165
604 	0.784196 	0.890165
605 	0.774093 	0.890165
606 	0.788366 	0.890165
607 	0.791236 	0.890165
608 	0.790869 	0.890165
609 	0.790757 	0.890165
610 	0.790314 	0.890165
611 	0.782677 	0.890165
612 	0.783727 	0.890165
613 	0.781245 	0.890165
614 	0.788079 	0.890165
615 	0.783710 	0.890165
616 	0.794706 	0.890165
617 	0.790200 	0.890165
618 	0.788053 	0.890165
619 	0.787430 	0.890165
620 	0.783056 	0.890165
621 	0.788827 	0.890165
622 	0.790068 	0.890165
623 	0.785882 	0.890165
624 	0.790500 	0.890165
625 	0.789540 	0.890165
626 	0.782348 	0.890165
627 	0.791706 	0.890165
628 	0.787271 	0.890165
629 	0.784312 	0.890165
630 	0.785543 	0.890165
631 	0.787467 	0.890165
